epoch,step,train_loss,validation_loss
49,347,0.629122257232666,
49,349,,0.6245518326759338
50,353,0.6387925744056702,
50,356,,0.6231475472450256
51,359,0.6270279288291931,
51,363,,0.6231475472450256
52,365,0.6279693245887756,
52,370,,0.6219151020050049
53,371,0.629188060760498,
53,377,0.635416567325592,
53,377,,0.6219151020050049
54,383,0.6259875893592834,
54,384,,0.620884120464325
55,389,0.6241942644119263,
55,391,,0.620884120464325
56,395,0.6264720559120178,
56,398,,0.6201552748680115
57,401,0.6317638158798218,
57,405,,0.6201552748680115
58,407,0.6250770092010498,
58,412,,0.6191825866699219
59,413,0.6184963583946228,
59,419,0.7930694222450256,
59,419,,0.6191825866699219
60,425,0.6075319647789001,
60,426,,0.6185319423675537
61,431,0.6181557774543762,
61,433,,0.6185319423675537
62,437,0.614638090133667,
62,440,,0.6171320080757141
63,443,0.6068892478942871,
63,447,,0.6171320080757141
64,449,0.611089289188385,
64,454,,0.6159234642982483
65,455,0.617608368396759,
65,461,0.6444037556648254,
65,461,,0.6159234642982483
66,467,0.599414050579071,
66,468,,0.6148741245269775
67,473,0.6382006406784058,
67,475,,0.6148741245269775
68,479,0.6091703772544861,
68,482,,0.6143047213554382
69,485,0.6179798245429993,
69,489,,0.6143047213554382
70,491,0.6389184594154358,
70,496,,0.6132657527923584
71,497,0.6109530329704285,
71,503,0.5426633954048157,
71,503,,0.6132657527923584
72,509,0.6211525201797485,
72,510,,0.6119995713233948
73,515,0.6257973909378052,
73,517,,0.6119995713233948
74,521,0.6012445092201233,
74,524,,0.6113360524177551
75,527,0.6315465569496155,
75,531,,0.6113360524177551
76,533,0.614101231098175,
76,538,,0.6102713346481323
77,539,0.6293571591377258,
77,545,0.545533299446106,
77,545,,0.6102713346481323
78,551,0.6270735263824463,
78,552,,0.6090754866600037
79,557,0.6075034737586975,
79,559,,0.6090754866600037
80,563,0.6297296285629272,
80,566,,0.6079442501068115
81,569,0.6254169940948486,
81,573,,0.6079442501068115
82,575,0.6036086678504944,
82,580,,0.6062496900558472
83,581,0.6337276697158813,
83,587,0.6193127036094666,
83,587,,0.6062496900558472
84,593,0.6054871678352356,
84,594,,0.6046359539031982
85,599,0.6008062958717346,
85,601,,0.6046359539031982
86,605,0.5966721177101135,
86,608,,0.6034002304077148
87,611,0.6032530665397644,
87,615,,0.6034002304077148
88,617,0.6203247904777527,
88,622,,0.6022767424583435
89,623,0.5931779146194458,
89,629,0.765604555606842,
89,629,,0.6022767424583435
90,635,0.6294537782669067,
90,636,,0.6011951565742493
91,641,0.5874430537223816,
91,643,,0.6011951565742493
92,647,0.6002784371376038,
92,650,,0.6000539660453796
93,653,0.5810791850090027,
93,657,,0.6000539660453796
94,659,0.6057375073432922,
94,664,,0.598703920841217
95,665,0.5819842219352722,
95,671,0.7095542550086975,
95,671,,0.598703920841217
96,677,0.5849130749702454,
96,678,,0.5976104140281677
97,683,0.5866716504096985,
97,685,,0.5976104140281677
98,689,0.5795108675956726,
98,692,,0.5962965488433838
99,695,0.5842006206512451,
99,699,,0.5962965488433838
100,701,0.5734347105026245,
100,706,,0.5952512621879578
101,707,0.5978065133094788,
101,713,0.6690258383750916,
101,713,,0.5952512621879578
102,719,0.5866283774375916,
102,720,,0.594141960144043
103,725,0.5666363835334778,
103,727,,0.594141960144043
104,731,0.6005210280418396,
104,734,,0.5929623246192932
105,737,0.5960017442703247,
105,741,,0.5929623246192932
106,743,0.5878749489784241,
106,748,,0.5922383666038513
107,749,0.586060643196106,
107,755,0.6965278387069702,
107,755,,0.5922383666038513
108,761,0.5872436761856079,
108,762,,0.5912299156188965
109,767,0.567500650882721,
109,769,,0.5912299156188965
110,773,0.5744724273681641,
110,776,,0.5900412201881409
111,779,0.5857551693916321,
111,783,,0.5900412201881409
112,785,0.5754345655441284,
112,790,,0.5887882709503174
113,791,0.6004988551139832,
113,797,0.6811826825141907,
113,797,,0.5887882709503174
114,803,0.5878852009773254,
114,804,,0.587696373462677
115,809,0.5976832509040833,
115,811,,0.587696373462677
116,815,0.5647416710853577,
116,818,,0.5867957472801208
117,821,0.5586816072463989,
117,825,,0.5867957472801208
118,827,0.5780397057533264,
118,832,,0.5856481790542603
119,833,0.5804508924484253,
119,839,0.5091923475265503,
119,839,,0.5856481790542603
120,845,0.5652974247932434,
120,846,,0.584481954574585
121,851,0.5723186135292053,
121,853,,0.584481954574585
122,857,0.5527425408363342,
122,860,,0.5832875967025757
123,863,0.5641568303108215,
123,867,,0.5832875967025757
124,869,0.5755369663238525,
124,874,,0.5822761058807373
125,875,0.5581799745559692,
125,881,0.6076214909553528,
125,881,,0.5822761058807373
126,887,0.5288854241371155,
126,888,,0.5817012786865234
127,893,0.5929524302482605,
127,895,,0.5817012786865234
128,899,0.569837749004364,
128,902,,0.5810366272926331
129,905,0.5359096527099609,
129,909,,0.5810366272926331
130,911,0.55147784948349,
130,916,,0.5790830254554749
131,917,0.5746382474899292,
131,923,0.5729760527610779,
131,923,,0.5790830254554749
132,929,0.5610002875328064,
132,930,,0.5774657130241394
133,935,0.5584126114845276,
133,937,,0.5774657130241394
134,941,0.5460957288742065,
134,944,,0.5758865475654602
135,947,0.5614601373672485,
135,951,,0.5758865475654602
136,953,0.5742138624191284,
136,958,,0.574801504611969
137,959,0.5589994788169861,
137,965,0.5047522783279419,
137,965,,0.574801504611969
138,971,0.5560201406478882,
138,972,,0.5736252069473267
139,977,0.5536876320838928,
139,979,,0.5736252069473267
140,983,0.5717041492462158,
140,986,,0.5725867748260498
141,989,0.5669405460357666,
141,993,,0.5725867748260498
142,995,0.5564403533935547,
142,1000,,0.571628987789154
143,1001,0.568331778049469,
143,1007,0.593734860420227,
143,1007,,0.571628987789154
144,1013,0.5340703725814819,
144,1014,,0.570080041885376
145,1019,0.556542694568634,
145,1021,,0.570080041885376
146,1025,0.5396952033042908,
146,1028,,0.56865394115448
147,1031,0.5313392877578735,
147,1035,,0.56865394115448
148,1037,0.5561288595199585,
148,1042,,0.5680898427963257
149,1043,0.521205723285675,
149,1049,0.441739022731781,
149,1049,,0.5680898427963257
150,1055,0.55462247133255,
150,1056,,0.5673602223396301
151,1061,0.5356752872467041,
151,1063,,0.5673602223396301
152,1067,0.5528925061225891,
152,1070,,0.5654041767120361
153,1073,0.5369588136672974,
153,1077,,0.5654041767120361
154,1079,0.5306001305580139,
154,1084,,0.5650164484977722
155,1085,0.5425038933753967,
155,1091,0.5368428826332092,
155,1091,,0.5650164484977722
156,1097,0.5599637627601624,
156,1098,,0.5639536380767822
157,1103,0.526176929473877,
157,1105,,0.5639536380767822
158,1109,0.5380462408065796,
158,1112,,0.5615869164466858
159,1115,0.5409946441650391,
159,1119,,0.5615869164466858
160,1121,0.5427371263504028,
160,1126,,0.5598663687705994
161,1127,0.5287805795669556,
161,1133,0.7105162143707275,
161,1133,,0.5598663687705994
162,1139,0.5175963640213013,
162,1140,,0.5587460994720459
163,1145,0.5586704611778259,
163,1147,,0.5587460994720459
164,1151,0.534729540348053,
164,1154,,0.5594969391822815
165,1157,0.5236923694610596,
165,1161,,0.5594969391822815
166,1163,0.5193744897842407,
166,1168,,0.5563428997993469
167,1169,0.5070616006851196,
167,1175,0.39836353063583374,
167,1175,,0.5563428997993469
168,1181,0.5477325320243835,
168,1182,,0.5551841259002686
169,1187,0.546454668045044,
169,1189,,0.5551841259002686
170,1193,0.5301929116249084,
170,1196,,0.5543816685676575
171,1199,0.522766649723053,
171,1203,,0.5543816685676575
172,1205,0.5196371078491211,
172,1210,,0.5544449090957642
173,1211,0.5184834003448486,
173,1217,0.5515222549438477,
173,1217,,0.5544449090957642
174,1223,0.5328806042671204,
174,1224,,0.554344654083252
175,1229,0.5132930874824524,
175,1231,,0.554344654083252
176,1235,0.5135827660560608,
176,1238,,0.5536333918571472
177,1241,0.5150243043899536,
177,1245,,0.5536333918571472
178,1247,0.49963822960853577,
178,1252,,0.5517570376396179
179,1253,0.5278445482254028,
179,1259,0.5909708142280579,
179,1259,,0.5517570376396179
180,1265,0.5212666392326355,
180,1266,,0.5505897402763367
181,1271,0.5054342150688171,
181,1273,,0.5505897402763367
182,1277,0.5185269117355347,
182,1280,,0.5510973334312439
183,1283,0.5110262632369995,
183,1287,,0.5510973334312439
184,1289,0.5220266580581665,
184,1294,,0.5509857535362244
185,1295,0.4996534585952759,
185,1301,0.46056365966796875,
185,1301,,0.5509857535362244
186,1307,0.5369404554367065,
186,1308,,0.5480464696884155
187,1313,0.5074030756950378,
187,1315,,0.5480464696884155
188,1319,0.5083085894584656,
188,1322,,0.5477185845375061
189,1325,0.5040919184684753,
189,1329,,0.5477185845375061
190,1331,0.5269134640693665,
190,1336,,0.5463690757751465
191,1337,0.5125195384025574,
191,1343,0.4510788321495056,
191,1343,,0.5463690757751465
192,1349,0.48727935552597046,
192,1350,,0.5469359755516052
193,1355,0.5259626507759094,
193,1357,,0.5469359755516052
194,1361,0.5002619624137878,
194,1364,,0.5464996695518494
195,1367,0.4851458966732025,
195,1371,,0.5464996695518494
196,1373,0.5083900094032288,
196,1378,,0.5460703372955322
197,1379,0.4809328615665436,
197,1385,0.44093453884124756,
197,1385,,0.5460703372955322
198,1391,0.5117066502571106,
198,1392,,0.545874834060669
199,1397,0.5159111022949219,
199,1399,,0.545874834060669
