epoch,step,train_loss,validation_loss
68,1724,,0.5541817545890808
69,1727,0.5550053119659424,
69,1749,,0.5541817545890808
70,1751,0.5638964772224426,
70,1774,,0.5518614649772644
71,1775,0.5261290073394775,
71,1799,0.53602534532547,
71,1799,,0.5518614649772644
72,1823,0.5472977161407471,
72,1824,,0.5508093237876892
73,1847,0.46710342168807983,
73,1849,,0.5508093237876892
74,1871,0.5511854290962219,
74,1874,,0.5495943427085876
75,1895,0.5294885039329529,
75,1899,,0.5495943427085876
76,1919,0.49076616764068604,
76,1924,,0.5454598069190979
77,1943,0.4647524058818817,
77,1949,,0.5454598069190979
78,1967,0.5200353264808655,
78,1974,,0.5496201515197754
79,1991,0.5497280955314636,
79,1999,,0.5496201515197754
80,2015,0.5255604982376099,
80,2024,,0.5443731546401978
81,2039,0.5546033978462219,
81,2049,,0.5443731546401978
82,2063,0.5054327845573425,
82,2074,,0.5439638495445251
83,2087,0.4640195667743683,
83,2099,,0.5439638495445251
84,2111,0.5330036878585815,
84,2124,,0.5410831570625305
85,2135,0.4795728921890259,
85,2149,,0.5410831570625305
86,2159,0.47988760471343994,
86,2174,,0.5397705435752869
87,2183,0.5083755850791931,
87,2199,,0.5397705435752869
88,2207,0.49462175369262695,
88,2224,,0.5419867038726807
89,2231,0.4805869162082672,
89,2249,,0.5419867038726807
90,2255,0.4935852289199829,
90,2274,,0.5424936413764954
91,2279,0.5110132694244385,
91,2299,,0.5424936413764954
92,2303,0.48926305770874023,
92,2324,,0.5388581156730652
93,2327,0.4736362099647522,
93,2349,,0.5388581156730652
94,2351,0.4915838837623596,
94,2374,,0.5399576425552368
95,2375,0.5158262252807617,
95,2399,0.5354850888252258,
95,2399,,0.5399576425552368
96,2423,0.5317411422729492,
96,2424,,0.5382253527641296
97,2447,0.39690038561820984,
97,2449,,0.5382253527641296
98,2471,0.4880962371826172,
98,2474,,0.5378602743148804
99,2495,0.4750564992427826,
99,2499,,0.5378602743148804
100,2519,0.48801448941230774,
100,2524,,0.5377341508865356
101,2543,0.5262276530265808,
101,2549,,0.5377341508865356
102,2567,0.4845089912414551,
102,2574,,0.5384278893470764
103,2591,0.4942549169063568,
103,2599,,0.5384278893470764
104,2615,0.5236871838569641,
104,2624,,0.5424686074256897
105,2639,0.46546098589897156,
105,2649,,0.5424686074256897
106,2663,0.4530720114707947,
106,2674,,0.5390857458114624
107,2687,0.46025577187538147,
107,2699,,0.5390857458114624
108,2711,0.44634756445884705,
108,2724,,0.5401224493980408
109,2735,0.4512215852737427,
109,2749,,0.5401224493980408
110,2759,0.4983375370502472,
110,2774,,0.5383438467979431
