epoch,step,train_loss,validation_loss
85,599,0.6391754746437073,
85,601,,0.6239877343177795
86,605,0.6421891450881958,
86,608,,0.6235060691833496
87,611,0.641345202922821,
87,615,,0.6235060691833496
88,617,0.6369324922561646,
88,622,,0.6230779886245728
89,623,0.6120523810386658,
89,629,0.6174485683441162,
89,629,,0.6230779886245728
90,635,0.6402387619018555,
90,636,,0.6225992441177368
91,641,0.6364527940750122,
91,643,,0.6225992441177368
92,647,0.6379052400588989,
92,650,,0.6221563816070557
93,653,0.6369038820266724,
93,657,,0.6221563816070557
94,659,0.6217817664146423,
94,664,,0.6220054626464844
95,665,0.6244800686836243,
95,671,0.6369019150733948,
95,671,,0.6220054626464844
96,677,0.6203808188438416,
96,678,,0.6216855645179749
97,683,0.6370895504951477,
97,685,,0.6216855645179749
98,689,0.6358168125152588,
98,692,,0.6211879253387451
99,695,0.6298917531967163,
99,699,,0.6211879253387451
100,701,0.6372106075286865,
100,706,,0.6208070516586304
101,707,0.6206890344619751,
101,713,0.6961386203765869,
101,713,,0.6208070516586304
102,719,0.6261721849441528,
102,720,,0.6204268336296082
103,725,0.6157494783401489,
103,727,,0.6204268336296082
104,731,0.6473211646080017,
104,734,,0.6201462745666504
105,737,0.6354387402534485,
105,741,,0.6201462745666504
106,743,0.6332424283027649,
106,748,,0.6197236180305481
107,749,0.6173189878463745,
107,755,0.641448438167572,
107,755,,0.6197236180305481
108,761,0.6382066011428833,
108,762,,0.6194512248039246
109,767,0.6260485649108887,
109,769,,0.6194512248039246
110,773,0.6346872448921204,
110,776,,0.6189547777175903
111,779,0.6338992118835449,
111,783,,0.6189547777175903
112,785,0.6356923580169678,
112,790,,0.6185615658760071
113,791,0.6315693259239197,
113,797,0.6852443814277649,
113,797,,0.6185615658760071
114,803,0.627190887928009,
114,804,,0.6179222464561462
115,809,0.627651035785675,
115,811,,0.6179222464561462
116,815,0.624383270740509,
116,818,,0.616916298866272
117,821,0.6267237663269043,
117,825,,0.616916298866272
118,827,0.6082338690757751,
118,832,,0.6162064671516418
119,833,0.6140845417976379,
119,839,0.7536575794219971,
119,839,,0.6162064671516418
120,845,0.620705246925354,
120,846,,0.6158623099327087
121,851,0.6334012150764465,
121,853,,0.6158623099327087
122,857,0.6332379579544067,
122,860,,0.615530252456665
123,863,0.6180562973022461,
123,867,,0.615530252456665
124,869,0.6319562196731567,
124,874,,0.6146848797798157
125,875,0.6046044230461121,
125,881,0.7850841879844666,
125,881,,0.6146848797798157
126,887,0.6164146065711975,
126,888,,0.614097535610199
127,893,0.628738522529602,
127,895,,0.614097535610199
128,899,0.6141218543052673,
128,902,,0.6129093766212463
129,905,0.6096477508544922,
129,909,,0.6129093766212463
130,911,0.6308801770210266,
130,916,,0.6115992665290833
131,917,0.6236885190010071,
131,923,0.6887392401695251,
131,923,,0.6115992665290833
132,929,0.6321848034858704,
132,930,,0.6105860471725464
133,935,0.6191320419311523,
133,937,,0.6105860471725464
134,941,0.6154595613479614,
134,944,,0.6100021600723267
135,947,0.6304224133491516,
135,951,,0.6100021600723267
136,953,0.6165712475776672,
136,958,,0.6091083288192749
137,959,0.6057560443878174,
137,965,0.5579485893249512,
137,965,,0.6091083288192749
138,971,0.6032901406288147,
138,972,,0.6080584526062012
139,977,0.6238263249397278,
139,979,,0.6080584526062012
140,983,0.6339719891548157,
140,986,,0.6069403886795044
141,989,0.6219913959503174,
141,993,,0.6069403886795044
142,995,0.6384705901145935,
142,1000,,0.6055886149406433
143,1001,0.606248676776886,
143,1007,0.4515838623046875,
143,1007,,0.6055886149406433
144,1013,0.6132902503013611,
144,1014,,0.6041129231452942
145,1019,0.6093925833702087,
145,1021,,0.6041129231452942
146,1025,0.6120542287826538,
146,1028,,0.6033400297164917
147,1031,0.6104773283004761,
147,1035,,0.6033400297164917
148,1037,0.6110625863075256,
148,1042,,0.6027481555938721
149,1043,0.6007720232009888,
149,1049,0.5280119776725769,
149,1049,,0.6027481555938721
150,1055,0.614426851272583,
150,1056,,0.6012335419654846
151,1061,0.6154375076293945,
151,1063,,0.6012335419654846
152,1067,0.5969417691230774,
152,1070,,0.6001551747322083
153,1073,0.6151955127716064,
153,1077,,0.6001551747322083
154,1079,0.6018944978713989,
154,1084,,0.5985777378082275
155,1085,0.5901141166687012,
155,1091,0.5543741583824158,
155,1091,,0.5985777378082275
156,1097,0.6132717132568359,
156,1098,,0.596921980381012
157,1103,0.5856440663337708,
157,1105,,0.596921980381012
158,1109,0.5963650345802307,
158,1112,,0.5957070589065552
159,1115,0.602715790271759,
159,1119,,0.5957070589065552
160,1121,0.5977926850318909,
160,1126,,0.5939462184906006
161,1127,0.5864256620407104,
161,1133,0.5531740784645081,
161,1133,,0.5939462184906006
162,1139,0.6035776138305664,
162,1140,,0.5921927094459534
163,1145,0.5931848883628845,
163,1147,,0.5921927094459534
164,1151,0.5963990688323975,
164,1154,,0.5906955599784851
165,1157,0.5949724316596985,
165,1161,,0.5906955599784851
166,1163,0.5929856300354004,
166,1168,,0.5889607071876526
167,1169,0.5990732312202454,
167,1175,0.7254306077957153,
167,1175,,0.5889607071876526
168,1181,0.5789890885353088,
168,1182,,0.5886329412460327
169,1187,0.598969042301178,
169,1189,,0.5886329412460327
170,1193,0.5944104790687561,
170,1196,,0.5872213244438171
171,1199,0.5961148142814636,
171,1203,,0.5872213244438171
172,1205,0.5875666737556458,
172,1210,,0.585370659828186
173,1211,0.6011399030685425,
173,1217,0.5430441498756409,
173,1217,,0.585370659828186
174,1223,0.602520227432251,
174,1224,,0.5838695168495178
175,1229,0.6059982776641846,
175,1231,,0.5838695168495178
176,1235,0.612042248249054,
176,1238,,0.583202600479126
177,1241,0.5853981375694275,
177,1245,,0.583202600479126
178,1247,0.5955968499183655,
178,1252,,0.5809696316719055
179,1253,0.5853966474533081,
179,1259,0.8198394775390625,
179,1259,,0.5809696316719055
180,1265,0.6058610081672668,
180,1266,,0.5791776776313782
181,1271,0.5909717679023743,
181,1273,,0.5791776776313782
182,1277,0.5976253151893616,
182,1280,,0.5771071314811707
183,1283,0.595458447933197,
183,1287,,0.5771071314811707
184,1289,0.5703716278076172,
184,1294,,0.5757058262825012
185,1295,0.5689096450805664,
185,1301,0.6362375020980835,
185,1301,,0.5757058262825012
186,1307,0.5924056768417358,
186,1308,,0.5753685832023621
187,1313,0.5576885342597961,
187,1315,,0.5753685832023621
188,1319,0.5676676630973816,
188,1322,,0.5730081796646118
189,1325,0.5787798166275024,
189,1329,,0.5730081796646118
190,1331,0.5719365477561951,
190,1336,,0.5713387727737427
191,1337,0.5783977508544922,
191,1343,0.5592604875564575,
191,1343,,0.5713387727737427
192,1349,0.579190731048584,
192,1350,,0.5696225762367249
193,1355,0.5982037782669067,
193,1357,,0.5696225762367249
194,1361,0.5472582578659058,
194,1364,,0.5681271553039551
195,1367,0.5770239233970642,
195,1371,,0.5681271553039551
196,1373,0.5897095203399658,
196,1378,,0.5688018798828125
197,1379,0.5739963054656982,
197,1385,0.7124207019805908,
197,1385,,0.5688018798828125
198,1391,0.5620443820953369,
198,1392,,0.5687938332557678
199,1397,0.5616408586502075,
199,1399,,0.5687938332557678
